user,docid,page,corrupted,tableType,location,number,content,qualifiers
auto,26121561,1,false,na,Row,1,arms,
auto,26121561,2,false,na,Col,1,characteristic_level,empty_row
auto,26121561,2,false,na,Row,1,characteristic_level,
auto,26121561,2,false,na,Row,2,arms,
auto,26132939,1,false,na,Col,1,characteristic_level,
auto,26132939,1,false,na,Row,1,arms,
auto,26132939,2,false,na,Row,1,measures,
auto,26132939,2,false,na,Row,2,measures,
auto,26132939,3,false,na,Row,1,measures,
auto,26132939,3,false,na,Row,2,measures,
auto,26132939,4,false,na,Row,1,measures,
auto,26132939,4,false,na,Row,2,measures,
auto,26135703,1,false,na,Col,1,characteristic_level;characteristic_name,
auto,26135703,1,false,na,Col,1,characteristic_level,empty_row
auto,26135703,1,false,na,Col,1,characteristic_level,indent;
auto,26135703,1,false,na,Row,1,arms,
auto,26135703,2,false,na,Col,1,characteristic_level,bold;empty_row
auto,26135703,2,false,na,Row,1,arms,
auto,26135703,2,false,na,Row,2,arms;measures,
auto,26151264,1,false,na,Col,1,characteristic_level;characteristic_name,
auto,26151264,1,false,na,Col,1,characteristic_level,indent;
auto,26151264,1,false,na,Col,1,characteristic_level,empty_row
auto,26151264,1,false,na,Col,1,characteristic_level;measures,indent;empty_row
auto,26151264,1,false,na,Row,1,arms,
auto,26179619,2,false,na,Col,5,characteristic_level,indent
auto,26179619,2,false,na,Row,1,arms,
auto,26179619,2,false,na,Row,2,measures,
auto,26179619,2,false,na,Row,4,arms,
auto,26179619,2,false,na,Row,5,measures,
auto,26179767,2,false,na,Col,1,characteristic_level;outcomes,
auto,26179767,2,false,na,Row,1,characteristic_level,
auto,26179767,2,false,na,Row,2,arms,
auto,26233481,3,false,na,Col,1,measures,
auto,26233481,3,false,na,Col,2,arms,
auto,26233481,3,false,na,Row,1,measures,
auto,26233481,4,false,na,Col,1,arms,indent;bold;
auto,26233481,4,false,na,Row,1,measures,
auto,26233481,4,false,na,Row,2,characteristic_name,
auto,26238672,1,false,na,Col,1,characteristic_level,indent;
auto,26238672,1,false,na,Row,1,arms,
auto,26238672,1,false,na,Row,2,arms,
auto,26238672,2,false,na,Col,1,measures,
auto,26238672,2,false,na,Col,1,characteristic_level,bold;empty_row
auto,26238672,2,false,na,Row,1,arms,
auto,26238672,2,false,na,Row,2,arms,
auto,26238672,2,false,na,Row,4,measures,
auto,26238672,2,false,na,Row,6,characteristic_level,
auto,26238672,2,false,na,Row,12,characteristic_level,
auto,26238672,2,false,na,Row,50,characteristic_level,
auto,26238672,2,false,na,Row,54,characteristic_level,
auto,26238672,2,false,na,Row,58,characteristic_level,
auto,26254019,1,false,na,Col,1,characteristic_level,
auto,26254019,1,false,na,Row,1,other;p-interaction,
auto,26271059,2,false,na,Col,1,outcomes,
auto,26271059,2,false,na,Row,1,arms,
auto,26271059,2,false,na,Row,2,measures;arms,
auto,26271059,2,false,na,Row,3,measures,
auto,26321103,1,false,na,Col,1,characteristic_level,
auto,26321103,1,false,na,Row,1,characteristic_level;measures;arms,
auto,26338971,1,false,na,Col,1,characteristic_level,
auto,26338971,1,false,na,Row,1,characteristic_level,
auto,26338971,1,false,na,Row,2,arms,
auto,26338971,2,false,na,Col,1,characteristic_name,
auto,26338971,2,false,na,Col,1,outcomes;characteristic_level,empty_row_with_p_value
auto,26338971,2,false,na,Row,1,measures,
auto,26338971,2,false,na,Row,2,arms;measures,
auto,26373629,3,false,na,Col,1,measures,empty_row
auto,26373629,3,false,na,Col,1,measures,indent;
auto,26373629,3,false,na,Col,1,measures,italic;indent;
auto,26373629,3,false,na,Row,1,characteristic_level,
auto,26373629,3,false,na,Row,2,arms,
auto,26374849,1,false,na,Col,1,characteristic_level,indent;
auto,26374849,1,false,na,Col,1,characteristic_level,indent;empty_row
auto,26374849,2,false,na,Col,1,arms;measures,
auto,26374849,2,false,na,Col,1,characteristic_level;measures,empty_row
auto,26374849,2,false,na,Col,1,measures,indent;
auto,26378978,1,false,na,Col,1,characteristic_level,
auto,26378978,1,false,na,Row,1,arms,
auto,26400827,2,false,na,Col,2,measures,indent;bold
auto,26400827,2,false,na,Row,2,arms;measures;p-interaction,
auto,26400827,3,false,na,Col,2,measures,indent;bold
auto,26400827,3,false,na,Row,1,arms;measures;p-interaction,
auto,26471380,1,false,na,Col,1,characteristic_level,
auto,26471380,1,false,na,Row,1,arms,
auto,26471380,1,false,na,Row,13,arms,
auto,26475142,1,false,na,Col,1,characteristic_level;characteristic_name,
auto,26475142,1,false,na,Col,1,characteristic_level,indent;
auto,26475142,1,false,na,Col,1,characteristic_level,empty_row
auto,26475142,1,false,na,Col,1,characteristic_level,indent;empty_row
auto,26475142,1,false,na,Row,1,characteristic_level,
auto,26475142,1,false,na,Row,2,arms,
auto,26523993,1,false,na,Col,1,characteristic_level,
auto,26523993,1,false,na,Row,1,characteristic_level,
auto,26523993,1,false,na,Row,2,arms,
auto,26524706,1,false,na,Col,1,characteristic_level,empty_row
auto,26524706,1,false,na,Col,1,characteristic_level,indent;
auto,26524706,1,false,na,Col,1,characteristic_level,indent;empty_row_with_p_value
auto,26524706,3,false,na,Row,1,arms;measures,
auto,26578849,1,false,na,Col,1,characteristic_level,
auto,26578849,1,false,na,Col,1,characteristic_name;characteristic_level,empty_row
auto,26681720,2,false,na,Col,1,outcomes,
auto,26681720,2,false,na,Col,2,characteristic_level;characteristic_name,
auto,26681720,2,false,na,Row,1,arms;measures,
auto,26744025,1,false,na,Col,1,characteristic_level,
auto,26744025,1,false,na,Col,1,measures,indent;bold;
auto,26744025,1,false,na,Col,1,characteristic_level;characteristic_name;measures,indent;
auto,26744025,1,false,na,Row,1,characteristic_level,
auto,26744025,1,false,na,Row,2,arms,
auto,26747037,2,false,na,Col,2,outcomes,
auto,26747037,2,false,na,Row,1,measures,
auto,26747037,2,false,na,Row,2,outcomes;characteristic_level,
auto,26747037,2,false,na,Row,5,outcomes;characteristic_level,
auto,26754626,1,false,na,Col,1,characteristic_level;characteristic_name,
auto,26754626,1,false,na,Col,1,characteristic_level,empty_row
auto,26754626,1,false,na,Row,1,characteristic_level,
auto,26762525,2,false,na,Col,1,outcomes,
auto,26762525,2,false,na,Row,1,characteristic_level,
auto,26762525,2,false,na,Row,2,arms;measures,
auto,26774608,3,false,na,Col,1,characteristic_level,
auto,26774608,3,false,na,Col,1,characteristic_level;characteristic_name,empty_row
auto,26774608,3,false,na,Row,1,measures,
auto,26774608,3,false,na,Row,2,measures;arms,
auto,26915374,1,false,na,Col,1,characteristic_level;characteristic_name,
auto,26915374,1,false,na,Col,1,characteristic_level,empty_row_with_p_value
auto,26915374,1,false,na,Col,1,characteristic_level,empty_row
auto,26915374,2,false,na,Col,1,outcomes,empty_row_with_p_value
auto,27028914,1,false,na,Col,1,characteristic_level;characteristic_name,
auto,27028914,1,false,na,Col,1,characteristic_level,indent;empty_row
auto,27028914,1,false,na,Row,1,arms,
auto,27028914,2,false,na,Col,5,characteristic_level,indent
auto,27028914,2,false,na,Row,1,measures,
auto,27028914,2,false,na,Row,2,arms,
auto,27028914,2,false,na,Row,4,characteristic_level,
auto,27028914,2,false,na,Row,5,characteristic_level,
auto,27033025,2,false,na,Col,1,measures,
auto,27033025,2,false,na,Col,1,characteristic_name;characteristic_level,empty_row
auto,27033025,2,false,na,Row,1,characteristic_level,
auto,27033025,2,false,na,Row,2,arms,
auto,27033025,2,false,na,Row,8,characteristic_level;measures,
auto,27033025,2,false,na,Row,14,characteristic_level;measures,
auto,27033025,2,false,na,Row,21,characteristic_level;measures,
auto,27039126,1,false,na,Col,1,characteristic_level;characteristic_name,
auto,27039126,1,false,na,Col,1,characteristic_level,empty_row
auto,27039126,1,false,na,Col,1,characteristic_level,indent;
auto,27039126,1,false,na,Col,1,characteristic_name;characteristic_level,indent;empty_row
auto,27039126,1,false,na,Row,1,characteristic_level,
auto,27039236,1,false,na,Col,1,characteristic_level;characteristic_name,
auto,27039236,1,false,na,Col,1,characteristic_level,empty_row
auto,27039236,1,false,na,Col,1,characteristic_level,indent;
auto,27039236,1,false,na,Row,1,characteristic_level,
auto,27046159,2,false,na,Col,1,outcomes,
auto,27046159,2,false,na,Row,2,arms;measures;p-interaction,
auto,27046159,2,false,na,Row,10,arms;measures;p-interaction,
auto,27046159,2,false,na,Row,17,arms;measures;p-interaction,
auto,27046159,2,false,na,Row,25,arms;measures,
auto,27046162,1,false,na,Col,1,characteristic_level;characteristic_name,
auto,27046162,1,false,na,Col,1,characteristic_level,empty_row_with_p_value
auto,27046162,1,false,na,Col,1,characteristic_level,indent;
auto,27046162,1,false,na,Row,1,arms,
auto,27144849,2,false,na,Col,1,characteristic_level,
auto,27144849,2,false,na,Row,1,arms;measures,
auto,27161178,1,false,na,Col,1,characteristic_name;measures,bold;
auto,27161178,1,false,na,Col,1,characteristic_level,bold;empty_row
auto,27161178,1,false,na,Row,1,characteristic_level,
auto,27161178,1,false,na,Row,2,characteristic_level,
auto,27181606,1,false,na,Col,1,characteristic_level,
auto,27181606,1,false,na,Row,1,arms,
auto,27190009,2,false,na,Col,1,characteristic_level;arms,
auto,27190009,2,false,na,Col,2,measures;characteristic_level,
auto,27190009,2,false,na,Row,1,measures,
auto,27215502,2,false,na,Col,1,characteristic_level,bold;
auto,27215502,2,false,na,Col,1,characteristic_level,bold;empty_row
auto,27215502,2,false,na,Col,1,characteristic_level;measures,indent;
auto,27215502,2,false,na,Row,1,arms,
auto,27215749,1,false,na,Col,1,characteristic_level;characteristic_name,
auto,27215749,1,false,na,Row,1,measures,
auto,27215749,1,false,na,Row,2,arms,
auto,27215749,2,false,na,Col,1,arms,
auto,27215749,2,false,na,Col,1,characteristic_level,empty_row
auto,27215749,2,false,na,Row,1,measures,
auto,27215749,2,false,na,Row,2,measures,
auto,27215749,2,false,na,Row,3,measures,
auto,27267268,1,false,na,Col,1,characteristic_level;characteristic_name,
auto,27267268,1,false,na,Col,1,characteristic_level,indent;
auto,27267268,1,false,na,Col,1,characteristic_name,empty_row
auto,27267268,1,false,na,Row,1,characteristic_level,
auto,27289121,1,false,na,Col,1,characteristic_level,
auto,27289121,1,false,na,Row,1,characteristic_level,
auto,27299675,2,false,na,Col,1,characteristic_level,
auto,27299675,2,false,na,Row,1,measures,
auto,27313282,1,false,na,Col,1,characteristic_level,
auto,27313282,1,false,na,Row,1,characteristic_level;p-interaction,
auto,27335114,1,false,na,Col,1,characteristic_level,
auto,27335114,1,false,na,Row,1,arms;characteristic_level,
auto,27395349,3,false,na,Col,2,arms;measures,
auto,27395349,3,false,na,Row,1,measures;characteristic_level,
auto,27406394,1,false,na,Col,1,characteristic_level,indent;
auto,27406394,1,false,na,Col,1,characteristic_level,empty_row_with_p_value
auto,27406394,1,false,na,Row,1,characteristic_level,
auto,27406394,2,false,na,Col,1,characteristic_level,
auto,27406394,2,false,na,Row,1,characteristic_level;characteristic_name,
auto,27406394,2,false,na,Row,2,measures,
auto,27437883,2,false,na,Col,1,characteristic_level,
auto,27437883,2,false,na,Row,1,arms;measures,
auto,27448534,1,false,na,Col,1,characteristic_level;characteristic_name,
auto,27448534,1,false,na,Col,1,characteristic_level,empty_row
auto,27448534,1,false,na,Col,1,characteristic_level,empty_row_with_p_value
auto,27448534,1,false,na,Col,1,characteristic_level,indent;
auto,27448534,2,false,na,Col,1,characteristic_name,
auto,27448534,2,false,na,Row,1,characteristic_level,
auto,27492833,1,false,na,Col,1,characteristic_level;characteristic_name,
auto,27492833,1,false,na,Col,1,characteristic_level,empty_row
auto,27492833,1,false,na,Col,1,measures;characteristic_level,indent;
auto,27492833,1,false,na,Row,1,arms,
auto,27493790,1,false,na,Col,1,characteristic_level;characteristic_name,empty_row
auto,27493790,1,false,na,Col,1,characteristic_level;characteristic_name,indent;
auto,27493790,1,false,na,Row,1,characteristic_level;characteristic_name;arms,
auto,27493790,1,false,na,Row,2,characteristic_level,
auto,27502307,2,false,na,Col,1,characteristic_level,
auto,27502307,2,false,na,Col,2,characteristic_level,
auto,27502307,2,false,na,Col,5,characteristic_level,
auto,27502307,2,false,na,Col,8,characteristic_level,
auto,27502307,2,false,na,Row,2,measures,
auto,27502307,2,false,na,Row,3,arms,
auto,27576775,1,false,na,Col,1,characteristic_level,
auto,27576775,1,false,na,Row,1,characteristic_level,
auto,27585384,1,false,na,Col,1,characteristic_level;characteristic_name,
auto,27585384,1,false,na,Col,1,characteristic_level,empty_row
auto,27585384,1,false,na,Col,1,characteristic_level,indent;
auto,27585384,1,false,na,Col,1,characteristic_level,indent;empty_row
auto,27609406,1,false,na,Col,1,characteristic_level;other,
auto,27609406,1,false,na,Col,1,characteristic_level,empty_row
auto,27609406,1,false,na,Col,1,characteristic_level,indent;
auto,27609406,1,false,na,Row,1,characteristic_level,
auto,27609678,2,false,na,Col,1,outcomes,
auto,27609678,2,false,na,Row,1,characteristic_level;measures,
auto,27609678,2,false,na,Row,2,arms;measures,
auto,27612281,4,false,na,Row,1,measures;p-interaction,
auto,27616196,5,false,na,Col,1,measures,bold;empty_row
auto,27616196,5,false,na,Col,1,characteristic_level,empty_row
auto,27616196,5,false,na,Col,1,measures,indent;
auto,27616196,5,false,na,Col,1,characteristic_level,indent;empty_row
auto,27616196,5,false,na,Col,1,measures,indent;bold;empty_row
auto,27616196,5,false,na,Row,1,measures,
auto,27616196,5,false,na,Row,2,characteristic_level;characteristic_name,
auto,27616196,5,false,na,Row,31,measures,
auto,27639753,3,false,na,Col,1,characteristic_level,
auto,27639753,3,false,na,Row,2,other,
auto,27639753,3,false,na,Row,3,arms,
auto,27639753,3,false,na,Row,4,measures;p-interaction;arms,
auto,27639753,3,false,na,Row,5,measures,
auto,27639753,4,false,na,Row,1,other,
auto,27639753,4,false,na,Row,2,arms,
auto,27639753,4,false,na,Row,3,characteristic_level;measures,
auto,27672117,1,false,na,Col,1,characteristic_level;characteristic_name,
auto,27672117,1,false,na,Col,1,characteristic_level,empty_row
auto,27672117,1,false,na,Row,1,arms,
auto,27672117,1,false,na,Row,2,arms,
auto,27689735,3,false,na,Col,1,characteristic_name,
auto,27689735,3,false,na,Col,1,characteristic_level,bold;empty_row
auto,27689735,3,false,na,Row,1,measures,
auto,27689735,3,false,na,Row,2,arms,
auto,27689735,3,false,na,Row,5,characteristic_level,
auto,27689735,3,false,na,Row,6,characteristic_level,
auto,27689735,3,false,na,Row,17,characteristic_level,
auto,27708114,1,false,na,Col,1,characteristic_level,
auto,27708114,1,false,na,Row,1,characteristic_level,
auto,27708114,2,false,na,Col,1,outcomes,
auto,27708114,2,false,na,Col,1,characteristic_level,indent;empty_row
auto,27708114,2,false,na,Col,1,characteristic_level,indent;
auto,27708114,2,false,na,Col,1,characteristic_level;measures;characteristic_name,empty_row
auto,27708114,2,false,na,Row,1,characteristic_level,
auto,27708114,2,false,na,Row,2,measures,
auto,27742728,2,false,na,Col,1,outcomes,
auto,27742728,2,false,na,Row,2,characteristic_level,
auto,27742728,2,false,na,Row,3,characteristic_level;arms;measures,
auto,27796912,2,false,na,Col,1,characteristic_level;characteristic_name,
auto,27796912,2,false,na,Row,1,measures,
auto,27807306,1,false,na,Col,1,characteristic_level,
auto,27807306,1,false,na,Row,1,other;measures,
auto,27807306,1,false,na,Row,2,measures,
auto,27807306,1,false,na,Row,3,characteristic_level,
auto,27807306,1,false,na,Row,4,arms,
auto,27846344,2,false,na,Col,1,characteristic_level,
auto,27846344,2,false,na,Row,2,arms,
auto,27846344,2,false,na,Row,3,time/period,
auto,27935736,1,false,na,Col,1,characteristic_level,
auto,27935736,1,false,na,Col,3,characteristic_level,
auto,27935736,1,false,na,Col,5,characteristic_level,
auto,27935736,1,false,na,Col,8,characteristic_level,
auto,27935736,1,false,na,Col,10,characteristic_level,
auto,27935736,1,false,na,Row,1,characteristic_level;characteristic_name,
auto,27935736,1,false,na,Row,4,measures,
auto,27956003,1,false,na,Col,1,characteristic_level,
auto,27956003,1,false,na,Col,1,characteristic_level;arms,indent;
auto,27956003,1,false,na,Row,1,arms,
auto,27959607,1,false,na,Col,1,characteristic_level;characteristic_name,
auto,27959607,1,false,na,Col,1,characteristic_level,empty_row
auto,27959607,1,false,na,Row,2,measures,
auto,27965257,2,false,na,Col,1,characteristic_level,bold;empty_row
auto,27965257,2,false,na,Col,1,characteristic_name,indent;bold;empty_row
auto,27965257,2,false,na,Row,1,arms,
auto,27977392,1,false,na,Col,1,characteristic_level,
auto,27977392,1,false,na,Col,1,characteristic_level;characteristic_name,empty_row
auto,27977392,1,false,na,Row,1,arms,
auto,27977392,3,false,na,Col,1,outcomes,
auto,27977392,3,false,na,Row,1,characteristic_level,
auto,27977392,3,false,na,Row,2,arms,
auto,27993292,2,false,na,Col,1,measures;characteristic_level,indent;bold;
auto,27993292,2,false,na,Col,1,measures;characteristic_level,bold;
auto,27993292,2,false,na,Col,1,characteristic_level;measures,indent;empty_row
auto,27993292,2,false,na,Row,2,arms,
auto,28035868,1,false,na,Col,1,characteristic_level,indent;
auto,28035868,1,false,na,Col,1,characteristic_level,indent;empty_row
auto,28035868,1,false,na,Row,1,characteristic_level,
auto,28035868,1,false,na,Row,2,arms,
auto,28213368,1,false,na,Col,1,characteristic_level;characteristic_name,
auto,28213368,1,false,na,Col,1,characteristic_level,empty_row
auto,28213368,1,false,na,Row,1,characteristic_level;arms;measures,
auto,28237263,1,false,na,Col,1,characteristic_level;characteristic_name,
auto,28237263,1,false,na,Col,1,characteristic_level,empty_row
auto,28237263,1,false,na,Row,1,arms,
auto,28237263,2,false,na,Row,1,measures,
auto,28237263,2,false,na,Row,2,arms;measures,
auto,28246237,2,false,na,Col,1,characteristic_level,
auto,28246237,2,false,na,Row,1,arms;measures,
auto,28263812,1,false,na,Col,1,characteristic_level;characteristic_name,
auto,28263812,1,false,na,Col,1,characteristic_level,indent;
auto,28263812,1,false,na,Col,1,characteristic_level,bold;empty_row
auto,28263812,1,false,na,Row,1,arms;measures;characteristic_name,
auto,28263812,1,false,na,Row,2,measures,
auto,28302288,2,false,na,Col,2,measures,
auto,28302288,2,false,na,Col,1,outcomes,bold;
auto,28302288,2,false,na,Col,1,outcomes,bold;empty_row
auto,28302288,2,false,na,Col,1,measures,indent;bold;
auto,28302288,2,false,na,Row,1,arms,
auto,28302288,2,false,na,Row,2,measures,
auto,28382371,3,false,na,Col,1,outcomes,
auto,28382371,3,false,na,Row,1,characteristic_level;characteristic_name,
auto,28382371,3,false,na,Row,2,arms;measures,
auto,28385353,3,false,na,Col,1,characteristic_level;characteristic_name,
auto,28385353,4,false,na,Col,1,characteristic_level;characteristic_name,
auto,28386035,2,false,na,Col,1,characteristic_level,
auto,28386035,2,false,na,Row,2,arms,
auto,28386035,2,false,na,Row,36,characteristic_level,
auto,28386035,2,false,na,Row,37,characteristic_level,
auto,28386990,2,false,na,Col,2,measures,indent
auto,28386990,2,false,na,Row,1,arms,
auto,28386990,2,false,na,Row,2,characteristic_level,
auto,28386990,3,false,na,Col,2,measures,indent
auto,28386990,3,false,na,Row,1,arms,
auto,28386990,3,false,na,Row,2,characteristic_level,
auto,28391886,2,false,na,Col,2,characteristic_level,
auto,28391886,2,false,na,Row,1,measures,
auto,28405473,2,false,na,Col,1,characteristic_name,
auto,28405473,2,false,na,Col,1,characteristic_level,empty_row
auto,28405473,2,false,na,Row,2,arms,
auto,28416587,1,false,na,Col,1,characteristic_level;characteristic_name,
auto,28416587,1,false,na,Col,1,characteristic_level,empty_row
auto,28416587,1,false,na,Col,1,characteristic_level,indent;
auto,28416587,1,false,na,Row,1,arms,
auto,28432746,2,false,na,Col,1,measures,indent;empty_row
auto,28432746,2,false,na,Col,1,measures,indent;
auto,28432746,2,false,na,Col,1,characteristic_level,empty_row
auto,28432746,2,false,na,Row,1,measures,
auto,28432746,2,false,na,Row,2,characteristic_level,
auto,28432746,2,false,na,Row,26,measures,
auto,28467869,3,false,na,Col,1,characteristic_level;characteristic_name,indent;
auto,28467869,3,false,na,Row,2,measures,
auto,28520924,2,false,na,Col,2,characteristic_level,indent
auto,28520924,2,false,na,Row,1,measures;arms,
auto,28520924,2,false,na,Row,2,measures,
auto,28520924,3,false,na,Col,2,characteristic_level,indent
auto,28520924,3,false,na,Row,1,measures,
auto,28520924,3,false,na,Row,2,measures,
auto,28573499,2,false,na,Col,1,characteristic_level,
auto,28573499,2,false,na,Row,2,arms,
auto,28666775,1,false,na,Col,1,characteristic_level,
auto,28666775,1,false,na,Row,1,characteristic_level,
auto,28666775,1,false,na,Row,2,arms,
auto,28689179,2,false,na,Col,1,outcomes,
auto,28689179,2,false,na,Row,2,arms;measures,
auto,28720336,2,false,na,Col,2,characteristic_name,
auto,28720336,2,false,na,Row,1,characteristic_level;characteristic_name;arms;measures,
auto,28720336,2,false,na,Row,5,arms;characteristic_level,
auto,28720336,2,false,na,Row,9,arms;characteristic_level,
auto,28720336,2,false,na,Row,13,arms;characteristic_level,
auto,28720336,2,false,na,Row,17,arms;characteristic_level,
auto,28753486,1,false,na,Col,1,characteristic_name;characteristic_level,
auto,28753486,1,false,na,Col,1,characteristic_level;measures,empty_row
auto,28753486,1,false,na,Col,1,characteristic_level,indent;
auto,28753486,3,false,na,Col,1,outcomes,
auto,28753486,3,false,na,Col,2,measures,
auto,28753486,3,false,na,Col,2,characteristic_level;measures,indent
auto,28753486,3,false,na,Row,1,arms,
auto,28801539,2,false,na,Col,1,outcomes,
auto,28801539,2,false,na,Row,1,characteristic_level,
auto,28801539,2,false,na,Row,2,measures,
auto,28818881,2,false,na,Col,1,characteristic_level;characteristic_name,
auto,28818881,2,false,na,Col,1,characteristic_level,empty_row_with_p_value
auto,28818881,2,false,na,Col,1,characteristic_level,indent;
auto,28818881,2,false,na,Row,1,arms;measures,
auto,28827011,2,false,na,Col,1,characteristic_level;characteristic_name,
auto,28827011,2,false,na,Row,1,measures,
auto,28827011,2,false,na,Row,2,arms,
auto,28842165,3,false,na,Col,1,characteristic_level;measures,
auto,28842165,3,false,na,Col,1,characteristic_level,empty_row_with_p_value
auto,28842165,3,false,na,Row,1,characteristic_name;arms;measures,
auto,28844508,3,false,na,Row,1,measures,
auto,28844508,3,false,na,Row,2,measures,
auto,28844990,1,false,na,Col,1,characteristic_level,
auto,28844990,1,false,na,Row,1,arms,
auto,28847206,2,false,na,Col,1,measures,
auto,28847206,2,false,na,Col,1,characteristic_level,empty_row
auto,28847206,2,false,na,Col,1,characteristic_level,indent;
auto,28847206,2,false,na,Col,1,characteristic_level,indent;empty_row
auto,28847206,2,false,na,Row,1,characteristic_level;measures,
auto,28847206,2,false,na,Row,2,arms;measures,
auto,28905478,2,false,na,Col,1,characteristic_level,indent;empty_row
auto,28905478,2,false,na,Col,1,characteristic_level,indent;
auto,28905478,2,false,na,Row,2,arms,
auto,28905478,3,false,na,Col,1,characteristic_level,empty_row_with_p_value
auto,28905478,3,false,na,Col,2,measures;arms,indent
auto,28905478,3,false,na,Col,1,characteristic_level,indent;
auto,28905478,3,false,na,Row,1,measures;p-interaction,
auto,28910237,2,false,na,Col,1,characteristic_level,
auto,28910237,2,false,na,Row,1,measures;arms,
auto,28921862,1,false,na,Col,1,characteristic_level;characteristic_name,
auto,28921862,1,false,na,Col,1,characteristic_level,empty_row
auto,28921862,1,false,na,Col,1,characteristic_level,indent;
auto,28921862,1,false,na,Row,1,arms,
auto,28921862,3,false,na,Col,1,characteristic_level,
auto,28924103,2,false,na,Col,1,characteristic_level,indent;
auto,28924103,2,false,na,Col,1,outcomes,empty_row
auto,28924103,2,false,na,Row,1,arms,
auto,28939567,1,false,na,Col,1,characteristic_level;characteristic_name,
auto,28939567,1,false,na,Col,1,characteristic_level,empty_row
auto,28939567,1,false,na,Row,1,characteristic_level,
auto,28948656,1,false,na,Col,1,characteristic_level,indent;
auto,28948656,1,false,na,Row,1,arms;measures;p-interaction,
auto,28948656,1,false,na,Row,2,arms,
auto,28948656,1,false,na,Row,58,characteristic_level,
auto,28948656,1,false,na,Row,59,characteristic_level,
auto,28948656,1,false,na,Row,61,characteristic_level,
auto,28948656,1,false,na,Row,62,characteristic_level,
auto,28948656,1,false,na,Row,65,characteristic_level,
auto,28948656,1,false,na,Row,66,characteristic_level,
auto,28948656,1,false,na,Row,68,characteristic_level,
auto,28948656,1,false,na,Row,69,characteristic_level,
auto,28948656,1,false,na,Row,72,characteristic_level,
auto,28948656,1,false,na,Row,73,characteristic_level,
auto,28948656,1,false,na,Row,75,characteristic_level,
auto,28948656,1,false,na,Row,76,characteristic_level,
auto,28948656,1,false,na,Row,79,characteristic_level,
auto,28948656,1,false,na,Row,80,characteristic_level,
auto,28948656,1,false,na,Row,82,characteristic_level,
auto,28948656,1,false,na,Row,83,characteristic_level,
auto,29064626,1,false,na,Col,1,characteristic_level,
auto,29064626,1,false,na,Row,1,characteristic_name;p-interaction;measures,
auto,29084736,2,false,na,Col,1,characteristic_level,
auto,29084736,2,false,na,Row,1,measures;arms;p-interaction,
auto,29084736,2,false,na,Row,2,measures;characteristic_level,
auto,29103664,1,false,na,Col,1,characteristic_level;characteristic_name,
auto,29103664,1,false,na,Col,1,characteristic_level,empty_row
auto,29103664,1,false,na,Col,1,characteristic_level,indent;
auto,29103664,1,false,na,Row,2,arms,
auto,29132879,2,false,na,Col,1,characteristic_level;measures,
auto,29132879,2,false,na,Col,1,characteristic_level,empty_row_with_p_value
auto,29132879,2,false,na,Row,1,measures;arms,
auto,29132879,3,false,na,Col,1,characteristic_level,
auto,29132879,3,false,na,Row,1,measures;arms,
auto,29132879,3,false,na,Row,34,characteristic_level,
auto,29132879,4,false,na,Col,1,characteristic_level;measures,
auto,29132879,4,false,na,Col,1,characteristic_level,empty_row_with_p_value
auto,29132879,4,false,na,Row,1,measures;arms,
auto,29132879,4,false,na,Row,34,characteristic_level,
auto,29146124,2,false,na,Col,1,characteristic_level,
auto,29146124,2,false,na,Row,2,outcomes;measures,
auto,29146124,2,false,na,Row,3,arms,
auto,29151034,1,false,na,Col,1,characteristic_level,
auto,29151034,1,false,na,Row,1,characteristic_level,
auto,29151034,3,false,na,Col,1,characteristic_level;p-interaction,italic;bold;empty_row
auto,29228101,1,false,na,Col,1,characteristic_level;characteristic_name,
auto,29228101,1,false,na,Col,1,characteristic_level,bold;empty_row
auto,29228101,1,false,na,Col,1,characteristic_name;characteristic_level,empty_row
auto,29228101,1,false,na,Row,3,characteristic_level,
auto,29228101,1,false,na,Row,4,characteristic_level;measures,
auto,29248384,1,false,na,Col,1,characteristic_level,indent;
auto,29248384,1,false,na,Col,1,characteristic_level,indent;empty_row_with_p_value
auto,29248384,1,false,na,Col,1,characteristic_level;characteristic_name,indent;empty_row
auto,29248384,1,false,na,Row,1,characteristic_name;characteristic_level;arms;measures,
auto,29307087,1,false,na,Col,1,characteristic_level;characteristic_name,
auto,29307087,1,false,na,Col,1,characteristic_level,empty_row
auto,29307087,1,false,na,Col,1,characteristic_level;measures,indent;empty_row
auto,29307087,1,false,na,Row,1,characteristic_level,
auto,29307087,1,false,na,Row,2,arms,
auto,29307087,2,false,na,Col,1,characteristic_level,
auto,29307087,2,false,na,Col,1,outcomes,empty_row
auto,29307087,2,false,na,Row,1,measures;p-interaction,
auto,29307087,2,false,na,Row,2,arms,
auto,29409951,2,false,na,Col,1,measures;p-interaction,
auto,29429593,1,false,na,Col,1,characteristic_level,
auto,29429593,1,false,na,Col,1,characteristic_level;characteristic_name,empty_row_with_p_value
auto,29429593,1,false,na,Row,1,arms,
auto,29430801,1,false,na,Col,1,characteristic_level;characteristic_name,
auto,29447769,1,false,na,Col,1,characteristic_level;characteristic_name,
auto,29447769,1,false,na,Col,1,characteristic_level,empty_row
auto,29447769,1,false,na,Row,1,characteristic_level,
auto,29463520,1,false,na,Col,1,characteristic_level;characteristic_name,
auto,29463520,1,false,na,Col,1,characteristic_level,empty_row
